"","Reservoir","Genbank.accession","TGG.W..AAG.K.","ApU","CAT.H..GTT.V.","AGA.Bias","AAT.N..ATA.I.","CpA","TTT.F..ACT.T.","K.Bias","TGG.W..TGG.W.","GCT.Bias","CAG.Q..AGC.S.","tga","GTA.Bias","ApC","GAG.E..AAA.K.","AAC.N..AAG.K.","aca","GpG","CGA.R..CCC.P.","C.Bias","GCA.Bias","AAT.N..GGT.G.","GCT.A..CAG.Q.","AGA.R..GAA.E.","cag","bird","camelid","carnivore","human","rodent","swine","yangochiroptera","yinpterochiroptera"
"384","bird","LC364342.1",0.410084053964459,0.912949550059024,0.161091846014869,0.301948051948052,-2.03697263663388,1.27027382609727,-0.223475171280771,0.0501850138760407,0,0.414593698175788,0.956646576274264,0.139021427208476,0.280453257790368,1.1974715712419,-0.150697838928232,-0.285135666197459,0.197275345087331,0.987243081938255,-9999,0.0262488436632747,0.359867330016584,0.276323004731967,-1.1983357012461,-0.271817407111246,0.122136233620402,1,0,0,0,0,0,0,0
"385","bird","LC364343.1",0.394799837212479,0.90281069078392,0.222721934502665,0.303030303030303,-1.92352392521085,1.28807138792672,-0.136070413524141,0.0512257169287697,0,0.42339373970346,0.92409920900368,0.139421559159531,0.274398868458274,1.21141543215742,-0.251751381955003,-0.000215855021344529,0.200015234770111,0.977969397706818,-9999,0.0263644773358002,0.383855024711697,0.277897884278544,-0.475684702513872,-0.258966681450395,0.12511471908481,1,0,0,0,0,0,0,0
"386","bird","LC364344.1",0.394799837212479,0.90138264767846,0.230384807248234,0.303333333333333,-1.92579073689423,1.28646446319303,-0.129200002719326,0.0512257169287697,0,0.422442244224423,0.54852410965045,0.139159267722022,0.274398868458274,1.21304185724494,-0.251751381955003,-0.00229702122516887,0.200041447350406,0.976657937312707,-9999,0.0262488436632747,0.384488448844884,0.274877542009047,-0.476028902265445,-0.259966181783478,0.125131115733915,1,0,0,0,0,0,0,0
"387","bird","LC364345.1",0.0139862419747399,0.891183107365255,0.133646064948483,0.2398753894081,-0.0566038683519503,1.20532554120833,0.203392196293878,0.0503966402239851,0,0.421947449768161,-0.149818513439519,0.142739940611716,0.230994152046784,1.15211301731515,-0.287136977927096,0.647728110296793,0.170122704729065,1.016820630903,-9999,0.0250816612225852,0.293663060278207,0.189746451010098,0.0336446873975631,-0.0890166196746686,0.12730072254555,1,0,0,0,0,0,0,0
"388","bird","LC364346.1",0.0162983817331193,0.892441798751336,0.500697891526862,0.240506329113924,-0.237748995824143,1.22115531626784,0.246533790010601,0.0505132991133924,0,0.402157164869029,-0.146161160054493,0.144081750743346,0.220588235294118,1.14729511568712,0.00477871121392253,0.625591251856202,0.172024878160237,1.00862572826394,-9999,0.0251983201119925,0.312788906009245,0.193506398424986,-0.419812200583683,-0.154372906539824,0.12865481581527,1,0,0,0,0,0,0,0
"389","yangochiroptera","LC469308.1",-0.360403615977044,0.875386428846508,0.470774023552545,0.224074074074074,0.525125464035369,1.2192727827592,-0.0599933924323936,0.0536926558321333,0,0.465576592082616,-9999,0.154169086130576,0.160241874527589,1.09512055414978,0.223660570353153,0.524452083176669,0.1256377942168,0.890390228908605,-9999,0.0316121511348831,0.271944922547332,0.35001113583071,-0.0986548454831668,1.1989659771355,0.112373246221799,0,0,0,0,0,0,1,0
"390","swine","MF041982.1",0.650181144676502,0.877853360534605,0.425167553815572,0.22257053291536,0.338060757756418,1.235492109414,-0.632683937746201,0.0490020317915621,0,0.428351309707242,-9999,0.15445738365544,0.198813056379822,1.17776469749623,0.0718027728278152,0.422852581120965,0.172873456322051,0.969546314234987,-9999,0.0248595673479144,0.323574730354391,0.203472567307275,-0.0315745719252513,-9999,0.133962076978084,0,0,0,0,0,1,0,0
"391","swine","MF083115.1",0.0616509396251646,0.946410284901381,0.310145454628451,0.309090909090909,-0.711606183551293,1.25960885201585,0.289136582722136,0.0584566885964912,0,0.536324786324786,0.368627440377353,0.150472205273378,0.162676056338028,1.03134640131986,0.811298168979021,-0.748259388690419,0.103913540861436,0.876949217393129,-9999,0.03515625,0.284188034188034,-0.0236776495122093,-0.221033582291367,0.115086538788803,0.0998649613473537,0,0.242423140839219,0.242654237640216,0,0,0.514922621520565,0,0
"392","yinpterochiroptera","MF094685.1",-0.703943948290162,0.86282760989546,0.441493203378909,0.245495495495496,-9999,1.27774607504987,0.0416805570006855,0.0582509389131601,0,0.581270182992465,0.471715518306195,0.17239416997971,0.104513064133017,1.2599227772257,-0.440190415406333,1.05488735669828,0.129681584581752,0.874113926542547,3.76952294282086,0.0338775197363378,0.231431646932185,0.170739791846863,0.138352446592846,0.948891426381617,0.092887008003993,0,0,0,0,0,0.249812441428508,0,0.750187558571492
"393","yinpterochiroptera","MF094686.1",-0.72959695013636,0.864173141098548,0.200103061911121,0.254504504504505,-9999,1.2721814898942,-0.0119114073604031,0.0587871765160294,0,0.576508620689655,0.137845852736114,0.171551568349178,0.101748807631161,1.25922522835794,-0.348484271502004,1.18136719035009,0.128728169332692,0.867943279825997,-9999,0.0337582078022402,0.230603448275862,0.136661819711787,-0.0823788286975713,0.971270438426415,0.0918381328305374,0,0,0,0,0,0.249317249911171,0,0.750682750088829
"394","yinpterochiroptera","MF094687.1",-0.716969485103055,0.862708767000274,0.269919944338022,0.253932584269663,-9999,1.27843341449542,0.0324393127511471,0.0585143387184046,0,0.573144104803493,0.0986098953491112,0.174791121791788,0.101654846335697,1.26912895005222,-0.319219331254158,0.972239451242808,0.129999287930564,0.866962920864159,-9999,0.0337790832495942,0.24235807860262,0.18052833351412,-0.0139267563851063,0.861023340856774,0.0952470030382349,0,0,0,0,0,0.250948367782152,0,0.749051632217848
"395","yinpterochiroptera","MF094688.1",-0.71281994615865,0.858731254592104,0.217188091972421,0.252212389380531,-9999,1.28347277819012,-0.106506110373162,0.057898773006135,0,0.576839826839827,0.140772553881082,0.174708692277293,0.103937007874016,1.27237113955129,-0.404855488288834,0.911198860967665,0.129166072935495,0.869918709164412,-9999,0.0336656441717791,0.239177489177489,0.146151907539736,-0.012666634383754,0.873800115619017,0.0946874797614786,0,0,0,0,0,0.251856727242927,0,0.748143272757074
"396","carnivore","MF113046.1",0.220061884776802,0.844415104921906,-0.329814515559287,0.271634615384615,-1.2443167647038,1.35648717841861,-0.823320233547967,0.0612800726282342,0,0.52991452991453,-9999,0.157709658183902,0.144178874325366,1.30159387165741,-0.210114786980625,0.635770360299727,0.165619109126256,0.877850030320094,-9999,0.0356332274171584,0.318681318681319,0.289675239275008,-1.57423336609973,-0.259620455250285,0.0855658783763724,0,0,1,0,0,0,0,0
"397","swine","MF281416.1",0.449041925307264,0.842512992368228,0.54372966133351,0.172645739910314,-0.117835390855005,1.34948277614487,-0.789614316101031,0.0548389530059591,0,0.492801771871539,-9999,0.153995321591799,0.132539091586001,1.21857094660777,-0.82875344802796,0.255222178700077,0.134032965089159,0.929675154982513,-9999,0.0330391491287622,0.279069767441861,0.327928508215381,-0.475156108637713,-9999,0.101885793578413,0,0,0,0,0,1,0,0
"398","swine","MF370205.1",-0.345131528432528,0.864926698009379,0.316214458876162,0.259938837920489,-9999,1.2584408601333,-0.00620249314100124,0.0564761582685154,0,0.582236842105263,-0.25438130180949,0.172339483069193,0.106205250596659,1.27501076750859,-0.296354213522015,0.884710655871825,0.127122977016556,0.876351402163288,-9999,0.0334798782549882,0.231907894736842,0.127040277656315,-0.0638363703905455,0.684933392513745,0.0927584324165523,0,0,0,0,0,0,0,1
"399","human","MF542265.1",0.327102491752396,0.818168198181239,-0.123327553894572,0.370283018867924,-0.37827425294291,1.35656165673649,0.0497226893818837,0.0601962754037555,0,0.539884393063584,-9999,0.167700447851245,0.111195158850227,1.27096485942283,-0.256120757608653,0.489858960346264,0.149659945127853,0.841353752868057,-9999,0.0333822733946372,0.289017341040462,0.361366218235996,-0.312996830116474,0.137365439475947,0.0810552164614349,0,0,0,1,0,0,0,0
"400","yangochiroptera","MF593268.1",-0.230777176169281,0.875891804904284,0.39216554371258,0.26063829787234,0.176539024670559,1.20912762308657,0.164490017358812,0.0519558077037922,0,0.529737206085754,-9999,0.148969788333772,0.184364060676779,1.12740372306954,-0.160366764250235,0.510935053187518,0.139704891514323,0.928863544567753,-9999,0.0301582561958794,0.262793914246196,0.331564909096451,-0.450601471685479,0.752283825300435,0.106546313423663,0,0.240996185825673,0,0,0,0,0.759003814174327,0
"401","camelid","MF598607.1",0.138850554102123,0.873888245064397,0.500013887729439,0.224137931034483,-0.0756028689534134,1.21322729627022,0.0250897644098392,0.0525765288334147,0,0.516346153846154,-9999,0.151548897406353,0.18041634541249,1.1186786286075,-0.163051809685774,0.578665142224925,0.141216018037738,0.926910509880452,-9999,0.0299839620668015,0.246153846153846,0.628307331558295,-0.341527080864213,-0.437677470193001,0.106527065871674,0,1,0,0,0,0,0,0
"402","camelid","MF598616.1",0.138850554102123,0.874145121613013,0.490528100509841,0.222222222222222,-0.0448312102866597,1.21288266712112,-0.0100609272916274,0.0525765288334147,0,0.512030798845043,-9999,0.151585087471791,0.180277349768875,1.11791916623582,-0.165098693776815,0.578665142224925,0.141249740598714,0.926614568183608,-9999,0.0299839620668015,0.245428296438884,0.630630212974434,-0.330488115783546,-0.427287041276661,0.106060345292763,0,1,0,0,0,0,0,0
"403","camelid","MF598617.1",0.138850554102123,0.874701282749879,0.50078460067703,0.223076923076923,-0.079610890350952,1.21598971070631,0.031186768604403,0.0525765288334147,0,0.518804243008679,-9999,0.151000858914254,0.180277349768875,1.11867514673563,-0.168715334247003,0.587924467637721,0.141409599146085,0.927832595746121,-9999,0.0301234223554843,0.247830279652845,0.621981812020393,-0.334284107055148,-0.427916492983615,0.105749787187507,0,1,0,0,0,0,0,0
"404","camelid","MF598647.1",0.136187436682639,0.876685037478842,0.500617280923193,0.222222222222222,-0.0667560600916944,1.21121121503314,0.0329901634026452,0.0525765288334147,0,0.513902205177373,-9999,0.151847563017302,0.181254841208366,1.1165784293387,-0.168102145846091,0.586658974484876,0.140034462490835,0.929839781289638,-9999,0.0299839620668015,0.2464046021093,0.59942376370499,-0.334136323611158,-0.42226776143121,0.105579585955304,0,1,0,0,0,0,0,0
"405","camelid","MF598655.1",0.144198160428718,0.875127978756233,0.486965795186131,0.222222222222222,-0.0555043913630281,1.21195341234798,0.0215717312825491,0.0525765288334147,0,0.512918660287081,-9999,0.151546778558413,0.179984484096199,1.11678541247405,-0.185629335951878,0.585410372818158,0.139983956168404,0.926724224929135,-9999,0.0299839620668015,0.250717703349282,0.601034281640954,-0.332220614213019,-0.413588196918499,0.106033541491357,0,1,0,0,0,0,0,0
"406","camelid","MF598663.1",0.138850554102123,0.874383370518017,0.496345880373539,0.222222222222222,-0.0914647732538799,1.20997639535111,0.0351667431712806,0.0525765288334147,0,0.516746411483254,-9999,0.151401042841045,0.17984496124031,1.11724097818916,-0.176762558404304,0.578665142224925,0.140322917755115,0.927254844351477,-9999,0.0299839620668015,0.245933014354067,0.601642676101182,-0.339655592700538,-0.416857468702962,0.106103820267464,0,1,0,0,0,0,0,0
"407","camelid","MF598685.1",0.138850554102123,0.873114736904806,0.500013887729439,0.224137931034483,-0.0770345084248512,1.21372264708712,0.0083987602653229,0.0525765288334147,0,0.517307692307692,-9999,0.151062176988091,0.18041634541249,1.11964589169063,-0.163051809685774,0.578665142224925,0.141220992819485,0.926597578577392,-9999,0.0299839620668015,0.246153846153846,0.628307331558295,-0.343387546517133,-0.437677470193001,0.106530818625152,0,1,0,0,0,0,0,0
"408","camelid","MF598688.1",0.144198160428718,0.874079253634983,0.50021435715146,0.224137931034483,-0.0805123453130318,1.21303329064817,0.0268671074598866,0.0525765288334147,0,0.519230769230769,-9999,0.151303462571837,0.180694980694981,1.11938323324926,-0.172397213129104,0.585410372818158,0.140724521286327,0.926910509880452,-9999,0.0299839620668015,0.246153846153846,0.623069299199325,-0.347098125913668,-0.434067357968901,0.106527478526188,0,1,0,0,0,0,0,0
"409","camelid","MF598710.1",0.144198160428718,0.875135165670258,0.498189878683259,0.222222222222222,-0.0542855263291994,1.21174870556235,0.0215717312825491,0.0525765288334147,0,0.512918660287081,-9999,0.151790012411151,0.180124223602484,1.11703934727515,-0.185629335951878,0.621833881350378,0.139981389079328,0.926006453635137,-9999,0.0299839620668015,0.250717703349282,0.602253146674783,-0.332220614213019,-0.413588196918499,0.106031597000334,0,1,0,0,0,0,0,0
"410","camelid","MF598719.1",0.142997318613406,0.872640328880472,0.50343619965478,0.218253968253968,-0.0303879787237999,1.21149422992908,0.0308998478188388,0.0527174684262807,0,0.514975845410628,-9999,0.151309891834399,0.182033096926714,1.12066605379489,-0.179876979641385,0.603484025911152,0.140238436334321,0.923876264265153,-9999,0.0303675322832411,0.25024154589372,0.596143285839131,-0.342974400631441,-0.3997166951973,0.106039940456303,0,1,0,0,0,0,0,0
"411","rodent","MF618252.1",-0.590135462223874,0.945815232232586,0.205627876654592,0.246719160104987,0.210399138583625,1.17589988430979,0.549442572242618,0.0575342465753425,0,0.439060205580029,0.295782082165376,0.15508675393399,0.134185303514377,0.953373375590683,-0.22008268023071,0.165480669364584,0.0985142273417168,0.876267824658772,-9999,0.0372399797057331,0.229074889867841,0.351800706856657,0.202202418959607,0.449585527609983,0.108511958334317,0,0,0,0,1,0,0,0
"412","rodent","MF618253.1",-0.593063722002963,0.945236985629524,0.204935104087292,0.246719160104987,0.306757221237116,1.17329286982676,0.573198303999452,0.0573712435495295,0,0.435745937961595,0.248388310611517,0.152348556282278,0.136219640971489,0.962371848133348,-0.203500783342166,0.0955422459977851,0.101075048612397,0.883212384508585,-9999,0.0363250025295963,0.231905465288035,0.402546204173958,0.264300441651654,0.665823228974339,0.110152176764481,0,0,0,0,1,0,0,0
"413","swine","MF642325.1",0.615915832623955,0.882562763882552,0.327835456514266,0.221875,-0.185090545904948,1.24318050510372,-0.897789228505517,0.0491039426523298,0,0.418711656441718,-9999,0.154999771118816,0.189705882352941,1.16749219429071,0.187729747104472,0.417029258955305,0.171660015231395,0.975232343754334,-9999,0.0253285543608124,0.320552147239264,0.0958915308692465,0.229674764522971,-9999,0.134174465978092,0,0,0,0,0,1,0,0
"414","swine","MG334555.1",0.43315590825335,0.836356812205859,0.563089143303561,0.184331797235023,-0.308027165894013,1.35239125971015,-0.807090372946765,0.054679123908715,0,0.489479512735327,-9999,0.156648305846004,0.129032258064516,1.22491175572108,-0.782314860396876,0.300243519053112,0.135744224491554,0.906631290880435,-9999,0.0333894930310921,0.281284606866002,0.307302582665484,-0.4703521090986,-9999,0.10293275502381,0,0,0,0,0,1,0,0
"415","human","MG428702.1",0.622529613345992,0.843192707365372,0.174696231904662,0.233333333333333,-0.173114611363651,1.29662390845221,-0.182547417739971,0.0547640249332146,0,0.594488188976378,-9999,0.153220086502926,0.103370786516854,1.30247774099601,-0.119888616220736,-0.204602577446617,0.110840062576585,0.923577573107513,-9999,0.0329474621549421,0.273622047244095,0.123304473229511,-0.855066630318153,0.911013674773311,0.0593786049517418,0,0,0,1,0,0,0,0
"416","yangochiroptera","MG596802.1",0.43025188709062,0.880126495513976,0.2812417832656,0.272972972972973,0.0406228329912516,1.2358624906387,0.0072754962169919,0.0529411764705882,0,0.519774011299435,0.646404640006583,0.150637942429831,0.226218097447796,1.12702791586627,0.561096309069997,0.360881015221168,0.140997114114322,0.90298339224945,-9999,0.030209371884347,0.290960451977401,0.179036051309423,0.0229799934279542,0.306802956979089,0.10725421501004,0,0.700054659743099,0,0,0,0,0.299945340256901,0
"417","yangochiroptera","MG596803.1",0.437879766792446,0.877315694259859,0.291024668655784,0.272972972972973,0.0703161240525464,1.24439673936887,-0.09945207897166,0.0531405782652044,0,0.515492957746479,0.582983187796611,0.149126780266929,0.225319396051103,1.1235498119236,0.579204488607618,0.348070583178469,0.141887616176301,0.897823470043249,-9999,0.0301096709870389,0.294366197183099,0.24092326901843,-0.195595294285399,-0.28515907933351,0.110276599647227,0,0.229365219130284,0,0,0,0,0.770634780869716,0
"418","yinpterochiroptera","MG762674.1",-0.321859524253368,0.906986326489299,0.355889384934916,0.207920792079208,0.0391084860054166,1.20548307697471,0.25529039723056,0.0475041946308725,0,0.466854724964739,-9999,0.141508644940927,0.199138858988159,1.19137951880813,0.436360946670353,-0.0933597737386328,0.119138717055061,0.916369062186791,-9999,0.0313548657718121,0.248236953455571,0.267735258734158,-0.398485398871528,0.908222557224645,0.108833469377303,0,0,0,0,0,0,0,1
"419","yinpterochiroptera","MG772933.1",-0.700189463185358,0.81962197216993,0.225937458924616,0.435897435897436,-1.02834909524053,1.28448389271701,-0.440944482498769,0.0576962283384302,0,0.525449101796407,-9999,0.152860322459769,0.22629582806574,1.21350088086575,-0.188122495676587,-0.292853447141382,0.184453075909324,0.954960389708593,3.12456514539696,0.0304791029561672,0.279940119760479,0.305730380372274,-0.227902831990825,0.350127313061548,0.10620025582658,0,0,0,0,0,0,0,1
"420","yinpterochiroptera","MG772934.1",-0.708238456760404,0.818878706307238,-0.015317604587636,0.433802816901408,-1.0827762442181,1.27533510924098,-0.486607267861657,0.0571165832226423,0,0.52710843373494,-9999,0.154180568824597,0.22007722007722,1.21795428429691,-0.0309314964934575,-0.038033623501306,0.185357682267802,0.949890529723024,3.1468257819387,0.0305507305609482,0.283132530120482,0.312453653475161,-0.586833042243332,0.253169288791374,0.10205633228674,0,0,0.468354394018172,0,0,0,0,0.531645605981828
"421","bird","MG812375.1",-0.0454623740767574,0.869368933469666,0.207297542864132,0.235109717868339,-0.586878216267925,1.23288373075028,-0.456101924556216,0.0501984590240486,0,0.395894428152493,0.396081017027837,0.148012204470037,0.178571428571429,1.16064211747145,-0.178360454457186,0.386656324481809,0.174338485897514,0.986593146785205,-9999,0.0250992295120243,0.313782991202346,0.154773796807492,-0.0997421702748947,-0.625307662101012,0.135434092232465,1,0,0,0,0,0,0,0
"422","bird","MG812376.1",-0.0454623740767574,0.869001560410906,0.207297542864132,0.235109717868339,-0.586878216267925,1.23246069526346,-0.456101924556216,0.0501984590240486,0,0.395894428152493,0.396081017027837,0.148036178052641,0.178571428571429,1.16080600367837,-0.178360454457186,0.386656324481809,0.17465928517278,0.987185066699165,-9999,0.0250992295120243,0.313782991202346,0.154773796807492,-0.0997421702748947,-0.625307662101012,0.135456028534333,1,0,0,0,0,0,0,0
"423","bird","MG812377.1",-0.0490075791066946,0.885686602304413,0.312175108587077,0.235109717868339,-1.41619411560796,1.23847687944342,0.080682620371091,0.0510906333838796,0,0.393538913362702,0.864795763592606,0.150103117386492,0.196136701337296,1.13858029927451,-0.268442537526807,0.33410985981183,0.168902725043509,0.9837513211935,-9999,0.024962090283448,0.306901615271659,-0.0101181528104996,-0.258887116992916,-0.594749983061961,0.128072327163426,0.767225855887907,0,0,0,0,0.232774144112093,0,0
"424","bird","MG812378.1",-0.0160369989098171,0.876674009986589,0.480702219101024,0.226993865030675,-0.752990565819599,1.25077709475672,-0.0482760043785063,0.0505015162118031,0,0.41037037037037,0.347941263969978,0.14484406957865,0.189910979228487,1.15681919816494,-0.174631549597435,0.745193548754239,0.179806431201083,1.00468115020302,-9999,0.0250758105901563,0.306666666666667,-0.428211241340863,0.0542082404022034,-0.563278938833568,0.134854823400813,1,0,0,0,0,0,0,0
"425","bird","MG913342.1",0.0546299674865899,0.829812242220068,0.38126565196055,0.34331797235023,0.031185819437607,1.28042733875561,-0.0269778068391808,0.0620532558322206,0,0.42369020501139,-9999,0.144596561733202,0.217035217035217,1.14364409911018,0.239972144185854,0.449524498227938,0.133513402812476,0.909156102860541,-9999,0.0322834027177755,0.390660592255125,0.0471224858581676,-1.67145018534121,0.585534803419433,0.107223118860984,1,0,0,0,0,0,0,0
"426","bird","MG913343.1",0.0447931565997541,0.822099964242199,0.568072220674046,0.34965034965035,-0.0820828307884806,1.28544512045287,0.0543490449273938,0.0627651217596229,0,0.420689655172414,-9999,0.144002407152969,0.219133278822567,1.15779638897933,0.383504462780618,0.179730689601267,0.139099099382527,0.893522616501128,-9999,0.0322859387274156,0.401149425287356,0.194637330663388,-0.923073932135462,0.300023146434458,0.113550285210226,1,0,0,0,0,0,0,0
"427","swine","MH004420.1",0.45579019199568,0.848814306522632,0.406523829738285,0.186335403726708,-0.366192481753048,1.35328610483411,-0.502918520954487,0.0534134352812671,0,0.483660130718954,-9999,0.155796967331989,0.126398210290828,1.21331765627698,-0.467392286257017,0.277568328072982,0.137729755994329,0.92086055872115,-9999,0.033205898416166,0.272875816993464,0.261181171365857,-0.287216814672689,-9999,0.102904551531885,0,0,0,0,0,1,0,0
"428","bird","MH020185.1",-0.168442415601153,0.84915975592646,0.232153197867562,0.340836012861736,-0.216458382633515,1.27004284543683,0.087137397912272,0.0612553860486782,0,0.405594405594406,-9999,0.145196353101588,0.238393977415307,1.10900473300889,0.333816682297988,0.0928043742424383,0.133375057096857,0.90773162863046,-9999,0.0326074298357983,0.377622377622378,0.233881478293804,-0.0196974537564141,0.0616981363937301,0.105620709955315,1,0,0,0,0,0,0,0
"429","swine","MH025763.1",0.638952530171944,0.878855468573479,0.373712689562409,0.229299363057325,0.300068469232136,1.24489104815418,-0.376449835599889,0.0493487871908233,0,0.429230769230769,-9999,0.154727567876628,0.192592592592593,1.17510170151523,0.0198864179870831,0.411355268457363,0.173994410619886,0.969944981548776,-9999,0.0250926036563508,0.327692307692308,0.121487219012694,-0.243177451259435,-9999,0.133978660306965,0,0,0,0,0,1,0,0
"430","swine","MH025764.1",0.641125995809067,0.877748402571508,0.364665907750325,0.232484076433121,0.306315952623682,1.24341897786184,-0.23475977899282,0.0492292986019835,0,0.430769230769231,-9999,0.154160133406554,0.193500738552437,1.17615617167821,0.0174621743755766,0.406553748671234,0.173726611877386,0.969123775796975,-9999,0.0250926036563508,0.326153846153846,0.12011564191563,-0.249339234722652,-9999,0.134000731345697,0,0,0,0,0,1,0,0
"431","bird","MH532440.1",-0.367365261875894,0.884237152026232,0.463827165130722,0.270096463022508,0.0463103876398366,1.20545930071409,0.326037974476843,0.0502229523586013,0,0.44104134762634,-0.265638372091952,0.144299990401651,0.213114754098361,1.15304802677,-0.135526488762197,0.363107652962784,0.167574182401918,0.995742452174,-9999,0.0252288195259329,0.290964777947933,0.155636759037767,-0.208905331863223,-9999,0.123062290201408,1,0,0,0,0,0,0,0
"432","swine","MH581489.1",0.43866317751776,0.848838068387823,0.409072080895762,0.179566563467492,-0.347907890673698,1.34230648191882,-0.700466609637848,0.0536163694058431,0,0.48538961038961,-9999,0.156179241050516,0.128378378378378,1.21317907265589,-0.592527864171082,0.3884816119829,0.135976951163384,0.9296342871642,-9999,0.0328263486158223,0.275974025974026,0.365373848655431,-0.26124944383214,-9999,0.101788460585162,0,0,0,0,0,1,0,0
"433","swine","MH726388.1",0.446159298934719,0.853675501401433,0.394797249956326,0.18944099378882,-0.384081864145776,1.34404707247045,-0.626325198410716,0.0535010940919037,0,0.488524590163934,-9999,0.155177556179998,0.124439461883408,1.21088111828559,-0.562671255562127,0.465153390866162,0.135229856971551,0.930222920220166,-9999,0.0330415754923414,0.275409836065574,0.183749252715662,-0.607856461815561,-9999,0.101810984271685,0,0,0,0,0,1,0,0
"434","swine","MH726407.1",0.453440939985038,0.860277319092326,0.371303918938971,0.184375,-0.472152060049139,1.34848032098693,-0.827025367775744,0.0537199124726477,0,0.480456026058632,-9999,0.15413908542263,0.127946127946128,1.19480734993429,-0.521580240971975,0.252421326166242,0.132860625818833,0.925688298884208,-9999,0.0331509846827133,0.273615635179153,0.260697195076692,-0.666513969217681,-9999,0.102759390281753,0,0,0,0,0,1,0,0
"435","carnivore","MH817484.1",-0.780782402856177,0.874544567073487,0.427233871958319,0.451990632318501,-0.36145970956596,1.31701112274561,-0.785626884055471,0.0639552018862364,0,0.455797933409874,-9999,0.172621799533601,0.178598342125094,1.19755776029222,0.0049477409429021,0.809191376845094,0.169415966113691,0.88674596597252,-9999,0.0303566165635131,0.3398392652124,0.322610796681275,-1.03553993871721,0.492198721099613,0.0983944257341526,0,0,1,0,0,0,0,0
"436","yangochiroptera","MH938448.1",0.0719411240686317,0.827113919206027,-0.0479223344457539,0.167164179104478,-0.740282770237053,1.34836851186677,0.102590725882382,0.0514853696671878,0,0.5008,-9999,0.165770247161933,0.0846325167037862,1.22173912118711,-0.367765039463367,0.333941698065764,0.138488309933088,0.86440931182085,-9999,0.0340629886084432,0.2432,0.242490540757033,-0.511707242194691,-9999,0.106529469179298,0,0,0,0,0,0,1,0
"437","yangochiroptera","MH938449.1",0.470003629245736,0.808629578384857,0.452953312290228,0.204819277108434,-1.2528287175414,1.36350645433826,-0.796318879732484,0.0540300166759311,0,0.540284360189573,1.36192577010293,0.166662890148703,0.11027027027027,1.27722899093542,0.329573014160941,0.276591385757623,0.15105397898674,0.880432837873338,-9999,0.0317954419121734,0.23696682464455,0.433522419226499,-0.580933011946743,0.749379239539763,0.0928981970768451,0,0,0,0,0,0,1,0
"438","yangochiroptera","MH938450.1",0.480281212003976,0.806494596632487,0.508802853568958,0.214501510574018,-1.35211319742878,1.3821126937604,-0.749609734164955,0.0542730299667037,0,0.556618819776715,1.66313665935414,0.166337355089544,0.112798264642082,1.28023903612397,0.41314969779512,0.514993207882653,0.158296878710594,0.884654553203466,-9999,0.0318534961154273,0.23444976076555,0.406892143502531,-0.635339992329949,-0.189419915324478,0.0952293921131984,0,0,0,0,0,0,1,0
"439","human","MH940245.1",0.412927829309754,0.935031902046681,0.0330735534706275,0.343137254901961,-0.137392180522014,1.07995569670937,-0.0528072332044564,0.0551794871794872,0,0.666015625,1.29854196890554,0.147115721060014,0.191954022988506,1.07995569670937,0.108080826591581,0.403591451363065,0.0749337629571871,0.915949240355919,-9999,0.0362051282051282,0.232421875,0.179042200271858,0.0186766167472276,0.576258349400635,0.0558828062731565,0,0,0,1,0,0,0,0
"440","bird","MK032181.1",0.0671393028376285,0.844900570503886,0.238471965182372,0.331230283911672,-0.208848070476403,1.26295868241923,0.140326970778311,0.0612291264341702,0,0.394871794871795,0.381107237560334,0.144887814947357,0.234782608695652,1.11249212202961,0.374299981012175,-0.384845820905429,0.136122359950542,0.906458845456927,-9999,0.0327161195047143,0.377777777777778,0.290154629650102,-0.0253492540307383,0.284532463548885,0.106474497461314,1,0,0,0,0,0,0,0
"441","human","MK167038.1",0.3983476403393,0.933844078435132,-0.0550027697895651,0.336569579288026,-0.0182439909062867,1.08209462333525,0.00327390690536495,0.0560785099138794,0,0.667307692307692,1.20637804814276,0.148406551142538,0.191919191919192,1.0737991790337,0.0339625579746006,0.345807136922824,0.0762087695056278,0.924674851057827,-9999,0.0356499098738234,0.226923076923077,0.185551916782446,0.198572609195525,0.585582837037586,0.0550983070386949,0,0,0,1,0,0,0,0
"442","yangochiroptera","MK211369.1",0.408445736246302,0.814886556453359,0.395428720199115,0.288819875776398,-0.864399501312941,1.39100518203488,-0.104816806593714,0.0568399684222398,0,0.471869328493648,0.265400700640212,0.15240693877983,0.11454753722795,1.27371046096912,0.364248386308168,0.588960327418586,0.149368926711129,0.926092617832265,-9999,0.0329310928160595,0.29038112522686,0.234024144210845,0.348903251848348,-0.172723601266963,0.105317751714965,0,0,0,0,0,0,1,0
"443","yangochiroptera","MK211370.1",0.402992918962775,0.814291922115187,0.364893928738459,0.290123456790124,-0.884771476127672,1.37684006726641,-0.136800238896839,0.0569463238610735,0,0.46875,0.322398509409551,0.152072582674892,0.120689655172414,1.27324095824177,0.425084791328581,0.508990986443281,0.145969335209679,0.924142729306832,-9999,0.0330401443391971,0.290441176470588,0.176665503187813,0.344840486291729,0.384180706148618,0.105026716797208,0,0,0,0,0,0,1,0
